Serial,Event,&quot;Governorate&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
5656,EPIDEMIC,Taizz,2009/0/0,0,0,0
5655,EPIDEMIC,Taizz,2009/0/0,0,0,0
5654,EPIDEMIC,Taizz,2009/0/0,0,0,0
5600,EPIDEMIC,Taizz,2009/0/0,0,0,0
5599,EPIDEMIC,Taizz,2009/0/0,0,0,0
5598,EPIDEMIC,Taizz,2009/0/0,0,0,0
5597,EPIDEMIC,Taizz,2009/0/0,0,0,0
5596,EPIDEMIC,Taizz,2009/0/0,0,0,0
5595,EPIDEMIC,Taizz,2009/0/0,0,0,0
5594,EPIDEMIC,Taizz,2009/0/0,0,0,0
5593,EPIDEMIC,Taizz,2009/0/0,0,0,0
5546,EPIDEMIC,Taizz,2009/0/0,0,0,0
5545,EPIDEMIC,Taizz,2009/0/0,0,0,0
5544,EPIDEMIC,Taizz,2009/0/0,0,0,0
5543,EPIDEMIC,Taizz,2009/0/0,0,0,0
5542,EPIDEMIC,Taizz,2009/0/0,0,0,0
5541,EPIDEMIC,Taizz,2009/0/0,0,0,0
5540,EPIDEMIC,Taizz,2009/0/0,0,0,0
5539,EPIDEMIC,Taizz,2009/0/0,0,0,0
5491,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
5490,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
5489,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
5488,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
5487,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
5486,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
5485,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
5483,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
5335,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
5334,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
5333,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
5332,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
5331,EPIDEMIC,Taizz,2008/0/0,0,0,0
5330,EPIDEMIC,Taizz,2008/0/0,0,0,0
5329,EPIDEMIC,Taizz,2008/0/0,0,0,0
5328,EPIDEMIC,Taizz,2008/0/0,0,0,0
5327,EPIDEMIC,Taizz,2008/0/0,0,0,0
5281,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5280,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5279,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5278,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5277,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5275,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5274,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5272,EPIDEMIC,Ibb,2008/0/0,0,0,0
5223,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5222,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5221,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5220,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5219,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5218,EPIDEMIC,Hajjah,2008/0/0,0,0,0
5217,EPIDEMIC,Ibb,2008/0/0,0,0,0
5216,EPIDEMIC,Ibb,2008/0/0,0,0,0
5215,EPIDEMIC,Ibb,2008/0/0,0,0,0
2307,LIQUEFACTION,Taizz,31/10/2008,0,0,0
2306,LIQUEFACTION,Taizz,31/10/2008,0,0,0
2305,LIQUEFACTION,Taizz,31/10/2008,0,0,0
2304,ACCIDENT,Dhamar,24/10/2008,0,0,0
2303,FLOOD,Shabwah,24/10/2008,0,0,0
2302,FLOOD,Shabwah,24/10/2008,0,0,0
2301,FLOOD,Shabwah,24/10/2008,0,0,0
400,FLOOD,Shabwah,24/10/2008,0,0,0
399,LIQUEFACTION,Hadramaut,22/03/2007,0,0,0
398,LIQUEFACTION,Hadramaut,23/03/2007,0,0,0
5214,EPIDEMIC,Ibb,2008/0/0,0,0,0
5213,EPIDEMIC,Ibb,2008/0/0,0,0,0
5212,EPIDEMIC,Ibb,2008/0/0,0,0,0
5211,EPIDEMIC,Ibb,2008/0/0,0,0,0
5210,EPIDEMIC,Ibb,2008/0/0,0,0,0
5209,EPIDEMIC,Ibb,2008/0/0,0,0,0
5208,EPIDEMIC,Ibb,2008/0/0,0,0,0
5207,EPIDEMIC,Ibb,2008/0/0,0,0,0
5206,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
5205,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
5061,ACCIDENT,Dhamar,2008/0/0,0,0,0
5058,ACCIDENT,Abyan,2008/0/0,0,0,0
5055,ACCIDENT,Abyan,2008/0/0,0,0,0
5052,ACCIDENT,Abyan,2008/0/0,0,0,0
5050,ACCIDENT,Abyan,2008/0/0,0,0,0
5048,ACCIDENT,Abyan,2008/0/0,0,0,0
4992,ACCIDENT,Al Hudaydah,2008/0/0,0,0,0
4989,ACCIDENT,Aden,2008/0/0,0,0,0
2986,ACCIDENT,Aden,2008/0/0,0,0,0
4949,EPIDEMIC,Abyan,2008/0/0,0,0,0
4948,EPIDEMIC,Aden,2008/0/0,0,0,0
4947,EPIDEMIC,Lahj,2008/0/0,0,0,0
4946,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
4945,EPIDEMIC,Hajjah,2008/0/0,0,0,0
4944,EPIDEMIC,Al Mahwit,2008/0/0,0,0,0
4943,EPIDEMIC,Sana'a,2008/0/0,0,0,0
4942,EPIDEMIC,Amanat Al Asimah,2008/0/0,0,0,0
4941,EPIDEMIC,Al Hudaydah,2008/0/0,0,0,0
4940,EPIDEMIC,Dhamar,2008/0/0,0,0,0
4888,EPIDEMIC,Amanat Al Asimah,2007/0/0,0,0,0
4887,EPIDEMIC,Amanat Al Asimah,2007/0/0,0,0,0
4886,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4885,EPIDEMIC,Marib,2007/0/0,0,0,0
4884,EPIDEMIC,Lahj,2007/0/0,0,0,0
4883,EPIDEMIC,Ibb,2007/0/0,0,0,0
4882,EPIDEMIC,Hajjah,2007/0/0,0,0,0
4881,EPIDEMIC,Dhamar,2007/0/0,0,0,0
4880,EPIDEMIC,Amran,2007/0/0,0,0,0
4879,EPIDEMIC,Hadramaut,2007/0/0,0,0,0
4841,ACCIDENT,Hajjah,2007/0/0,0,0,0
4839,ACCIDENT,Marib,2007/0/0,0,0,0
4836,ACCIDENT,Raymah,2007/0/0,0,0,0
4833,ACCIDENT,Raymah,2007/0/0,0,0,0
330,FLOOD,Hadramaut,24/10/2008,0,0,0
329,FLOOD,Hadramaut,24/10/2008,0,0,0
328,FLOOD,Hadramaut,24/10/2008,0,0,0
327,FLOOD,Hadramaut,24/10/2008,0,0,0
326,FLOOD,Hadramaut,24/10/2008,0,0,0
325,FLOOD,Hadramaut,24/10/2008,0,0,0
324,FLOOD,Hadramaut,24/10/2008,0,0,0
323,FLOOD,Hadramaut,24/10/2008,0,0,0
322,FLOOD,Hadramaut,24/10/2008,0,0,0
321,FLOOD,Hadramaut,24/10/2008,0,0,0
320,FLOOD,Hadramaut,24/10/2008,0,0,0
8229,EPIDEMIC,Sana'a,2009/0/0,0,0,0
8228,EPIDEMIC,Sana'a,2009/0/0,0,0,0
8227,EPIDEMIC,Abyan,2009/0/0,0,0,0
8226,EPIDEMIC,Abyan,2009/0/0,0,0,0
8225,EPIDEMIC,Abyan,2009/0/0,0,0,0
8224,EPIDEMIC,Abyan,2009/0/0,0,0,0
8223,EPIDEMIC,Abyan,2009/0/0,0,0,0
8222,EPIDEMIC,Abyan,2009/0/0,0,0,0
8221,EPIDEMIC,Abyan,2009/0/0,0,0,0
8220,EPIDEMIC,Abyan,2009/0/0,0,0,0
8219,EPIDEMIC,Abyan,2009/0/0,0,0,0
8218,EPIDEMIC,Abyan,2009/0/0,0,0,0
8217,EPIDEMIC,Abyan,2009/0/0,0,0,0
8216,EPIDEMIC,Abyan,2009/0/0,0,0,0
8215,EPIDEMIC,Abyan,2009/0/0,0,0,0
8214,EPIDEMIC,Abyan,2009/0/0,0,0,0
8213,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8212,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8211,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8210,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8209,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8208,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8207,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8206,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8205,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8204,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8203,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8202,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8201,EPIDEMIC,Hajjah,2009/0/0,0,0,0
8200,EPIDEMIC,Hajjah,2009/0/0,0,0,0
4788,EPIDEMIC,Hadramaut,2007/0/0,0,0,0
4785,ACCIDENT,Hadramaut,2007/0/0,0,0,0
4782,ACCIDENT,Hadramaut,2007/0/0,0,0,0
4735,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4734,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4733,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4732,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4731,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4730,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4729,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4728,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4727,EPIDEMIC,Al Bayda,2007/0/0,0,0,0
4678,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4677,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4676,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4675,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4674,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4673,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4672,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4671,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4670,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4669,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4668,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4667,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4666,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4665,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4664,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4663,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4662,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4661,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4660,EPIDEMIC,Sa'adah,2007/0/0,0,0,0
4491,EPIDEMIC,Abyan,2007/0/0,0,0,0
4490,EPIDEMIC,Abyan,2007/0/0,0,0,0
4489,EPIDEMIC,Abyan,2007/0/0,0,0,0
4488,EPIDEMIC,Abyan,2007/0/0,0,0,0
4487,EPIDEMIC,Abyan,2007/0/0,0,0,0
4486,EPIDEMIC,Abyan,2007/0/0,0,0,0
4485,EPIDEMIC,Abyan,2007/0/0,0,0,0
4483,EPIDEMIC,Ibb,2007/0/0,0,0,0
4482,EPIDEMIC,Ibb,2007/0/0,0,0,0
4419,EPIDEMIC,Dhamar,2006/0/0,0,0,0
4418,EPIDEMIC,Dhamar,2006/0/0,0,0,0
4417,EPIDEMIC,Dhamar,2006/0/0,0,0,0
4416,EPIDEMIC,Amanat Al Asimah,2006/0/0,0,0,0
4415,EPIDEMIC,Amanat Al Asimah,2006/0/0,0,0,0
4414,EPIDEMIC,Amanat Al Asimah,2006/0/0,0,0,0
4413,EPIDEMIC,Amanat Al Asimah,2006/0/0,0,0,0
4412,EPIDEMIC,Amanat Al Asimah,2006/0/0,0,0,0
4364,ACCIDENT,Hadramaut,2006/0/0,0,0,0
4361,ACCIDENT,Hadramaut,2006/0/0,0,0,0
4358,ACCIDENT,Hadramaut,2006/0/0,0,0,0
2327,LIQUEFACTION,Shabwah,01/06/2008,0,0,0
2326,LIQUEFACTION,Shabwah,01/06/2008,0,0,0
2325,LIQUEFACTION,Abyan,01/06/2008,0,0,0
2324,LIQUEFACTION,Aden,01/06/2008,0,0,0
2323,THUNDER STORM,Taizz,01/06/2008,0,0,0
2322,LIQUEFACTION,Ibb,01/06/2008,0,0,0
2321,FLOOD,Al Hudaydah,17/10/2008,0,0,0
2320,FLOOD,Al Jawf,26/10/2008,0,0,0
2319,LIQUEFACTION,Al Hudaydah,26/10/2008,0,0,0
2318,LIQUEFACTION,Taizz,26/10/2008,0,0,0
397,LIQUEFACTION,Hadramaut,23/03/2007,0,0,0
396,LIQUEFACTION,Hadramaut,23/03/2007,0,0,0
395,LIQUEFACTION,Hadramaut,23/03/2007,0,0,0
394,LIQUEFACTION,Hadramaut,23/03/2007,0,0,0
393,LIQUEFACTION,Ibb,21/03/2007,0,0,0
392,LIQUEFACTION,Hadramaut,28/05/2007,0,0,0
391,LIQUEFACTION,Hadramaut,28/05/2007,0,0,0
390,LIQUEFACTION,Hadramaut,28/05/2007,0,0,0
389,LIQUEFACTION,Hadramaut,28/05/2007,0,0,0
388,LIQUEFACTION,Shabwah,28/05/2007,0,0,0
319,FLOOD,Hadramaut,24/10/2008,0,0,0
354,LIQUEFACTION,Al Maharah,25/06/2007,0,1,0
353,LIQUEFACTION,Al Maharah,28/06/2007,0,0,0
352,LIQUEFACTION,Abyan,28/06/2007,0,0,0
351,LIQUEFACTION,Amanat Al Asimah,09/07/2007,0,0,0
350,LIQUEFACTION,Amanat Al Asimah,03/08/2007,0,0,0
349,LIQUEFACTION,Dhamar,02/01/2007,0,0,0
348,LIQUEFACTION,Al Hudaydah,01/01/2007,0,0,0
2350,BIOLOGICAL,Taizz,07/04/2010,0,0,0
2349,STRUCTURAL COLLAPSE,Al Bayda,05/05/2010,0,0,0
4162,EPIDEMIC,Sana'a,1995/0/0,0,0,0
4161,EPIDEMIC,Sana'a,1995/0/0,0,0,0
4160,EPIDEMIC,Sana'a,1995/0/0,0,0,0
4159,EPIDEMIC,Sana'a,1995/0/0,0,0,0
4158,EPIDEMIC,Sana'a,1995/0/0,0,0,0
4157,EPIDEMIC,Sana'a,1995/0/0,0,0,0
4156,EPIDEMIC,Sana'a,1995/0/0,0,0,0
4155,EPIDEMIC,Lahj,1995/0/0,0,0,0
4154,EPIDEMIC,Lahj,1995/0/0,0,0,0
4153,EPIDEMIC,Lahj,1995/0/0,0,0,0
4068,EPIDEMIC,Hajjah,2005/0/0,0,0,0
4067,EPIDEMIC,Hajjah,2005/0/0,0,0,0
4066,EPIDEMIC,Taizz,2005/0/0,0,0,0
4065,EPIDEMIC,Hajjah,2005/0/0,0,0,0
4064,EPIDEMIC,Hajjah,2005/0/0,0,0,0
4063,EPIDEMIC,Hajjah,2005/0/0,0,0,0
4062,EPIDEMIC,Hajjah,2005/0/0,0,0,0
4061,EPIDEMIC,Hajjah,2005/0/0,0,0,0
4060,EPIDEMIC,Al Hudaydah,2002/0/0,0,0,0
4059,EPIDEMIC,Al Bayda,2002/0/0,0,0,0
4058,EPIDEMIC,Shabwah,2002/0/0,0,0,0
4057,EPIDEMIC,Shabwah,2002/0/0,0,0,0
4056,EPIDEMIC,Shabwah,2002/0/0,0,0,0
4055,EPIDEMIC,Aden,2001/0/0,0,0,0
4054,EPIDEMIC,Aden,2001/0/0,0,0,0
4053,EPIDEMIC,Al Bayda,2001/0/0,0,0,0
4052,EPIDEMIC,Al Bayda,2001/0/0,0,0,0
4051,EPIDEMIC,Hajjah,2001/0/0,0,0,0
4050,EPIDEMIC,Hajjah,2001/0/0,0,0,0
4000,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3999,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3998,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3997,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3996,EPIDEMIC,Al Hudaydah,1998/0/0,0,0,0
3995,EPIDEMIC,Al Hudaydah,1998/0/0,0,0,0
3994,EPIDEMIC,Al Hudaydah,1998/0/0,0,0,0
3993,EPIDEMIC,Al Hudaydah,1998/0/0,0,0,0
3992,EPIDEMIC,Al Hudaydah,1998/0/0,0,0,0
3991,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3990,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3989,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3988,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3987,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3986,EPIDEMIC,Al Bayda,1995/0/0,0,0,0
3985,EPIDEMIC,Al Bayda,1995/0/0,0,0,0
3984,EPIDEMIC,Al Bayda,1995/0/0,0,0,0
3983,EPIDEMIC,Shabwah,1995/0/0,0,0,0
3982,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3981,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3922,ACCIDENT,Abyan,2006/0/0,0,0,0
3921,ACCIDENT,Abyan,2006/0/0,0,0,0
3919,ACCIDENT,Abyan,2006/0/0,0,0,0
3918,ACCIDENT,Abyan,2006/0/0,0,0,0
3916,ACCIDENT,Abyan,2006/0/0,0,0,0
3915,ACCIDENT,Abyan,2006/0/0,0,0,0
3868,EPIDEMIC,Amran,2005/0/0,0,0,0
3866,EPIDEMIC,Amran,2005/0/0,0,0,0
3865,EPIDEMIC,Amran,2005/0/0,0,0,0
3864,EPIDEMIC,Amran,2005/0/0,0,0,0
3863,EPIDEMIC,Amran,2005/0/0,0,0,0
3862,EPIDEMIC,Al Maharah,2005/0/0,0,0,0
3861,EPIDEMIC,Al Maharah,2005/0/0,0,0,0
3860,EPIDEMIC,Al Maharah,2005/0/0,0,0,0
2348,LANDSLIDE,Ibb,29/04/2010,7,0,0
2347,LANDSLIDE,Al Mahwit,13/01/2010,0,0,0
2346,STRUCTURAL COLLAPSE,Amanat Al Asimah,20/08/2009,0,0,0
2345,LANDSLIDE,Al Mahwit,27/08/2009,11,0,0
2344,LIQUEFACTION,Hajjah,09/09/2008,0,0,0
2343,LIQUEFACTION,Hajjah,09/09/2008,0,0,0
2342,THUNDER STORM,Lahj,08/09/2008,0,0,0
2341,FLASH FLOOD,Lahj,08/09/2008,0,0,0
2340,LANDSLIDE,Ibb,20/05/2010,0,0,0
8189,EPIDEMIC,Lahj,2009/0/0,0,0,0
8188,EPIDEMIC,Lahj,2009/0/0,0,0,0
8187,EPIDEMIC,Lahj,2009/0/0,0,0,0
8186,EPIDEMIC,Lahj,2009/0/0,0,0,0
8185,EPIDEMIC,Lahj,2009/0/0,0,0,0
8184,EPIDEMIC,Lahj,2009/0/0,0,0,0
8183,EPIDEMIC,Lahj,2009/0/0,0,0,0
8182,EPIDEMIC,Lahj,2009/0/0,0,0,0
8181,EPIDEMIC,Aden,2009/0/0,0,0,0
8180,EPIDEMIC,Aden,2009/0/0,0,0,0
3859,EPIDEMIC,Al Maharah,2005/0/0,0,0,0
3858,EPIDEMIC,Al Maharah,2005/0/0,0,0,0
3857,EPIDEMIC,Al Maharah,2005/0/0,0,0,0
3856,EPIDEMIC,Abyan,2006/0/0,0,0,0
3855,EPIDEMIC,Abyan,2005/0/0,0,0,0
3854,EPIDEMIC,Amran,2002/0/0,0,0,0
3853,EPIDEMIC,Amran,2002/0/0,0,0,0
3852,EPIDEMIC,Amran,2002/0/0,0,0,0
3851,EPIDEMIC,Marib,2002/0/0,0,0,0
3801,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3800,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3799,EPIDEMIC,Marib,1998/0/0,0,0,0
3798,EPIDEMIC,Marib,1998/0/0,0,0,0
3797,EPIDEMIC,Marib,1998/0/0,0,0,0
3796,EPIDEMIC,Marib,1998/0/0,0,0,0
3795,EPIDEMIC,Marib,1998/0/0,0,0,0
3794,EPIDEMIC,Al Maharah,1998/0/0,0,0,0
3793,EPIDEMIC,Al Maharah,1998/0/0,0,0,0
3792,EPIDEMIC,Al Maharah,1998/0/0,0,0,0
3743,EPIDEMIC,Taizz,2008/0/0,0,0,0
3742,EPIDEMIC,Taizz,2008/0/0,0,0,0
3741,EPIDEMIC,Taizz,2008/0/0,0,0,0
3740,EPIDEMIC,Taizz,2008/0/0,0,0,0
3739,EPIDEMIC,Taizz,2008/0/0,0,0,0
3738,EPIDEMIC,Taizz,2008/0/0,0,0,0
3737,EPIDEMIC,Taizz,2008/0/0,0,0,0
3736,EPIDEMIC,Taizz,2008/0/0,0,0,0
3735,EPIDEMIC,Taizz,2008/0/0,0,0,0
3734,EPIDEMIC,Taizz,2008/0/0,0,0,0
3732,EPIDEMIC,Taizz,2008/0/0,0,0,0
3731,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
3730,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
3729,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
3728,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
3727,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
3726,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
3725,EPIDEMIC,Hadramaut,2008/0/0,0,0,0
3724,EPIDEMIC,Amran,2008/0/0,0,0,0
3723,EPIDEMIC,Amran,2008/0/0,0,0,0
3722,EPIDEMIC,Amran,2008/0/0,0,0,0
3721,EPIDEMIC,Amran,2008/0/0,0,0,0
3720,EPIDEMIC,Amran,2008/0/0,0,0,0
3719,EPIDEMIC,Amran,2008/0/0,0,0,0
3718,EPIDEMIC,Amran,2008/0/0,0,0,0
3717,EPIDEMIC,Amran,2008/0/0,0,0,0
3662,EPIDEMIC,Al Jawf,2006/0/0,0,0,0
3661,EPIDEMIC,Al Jawf,2006/0/0,0,0,0
3660,EPIDEMIC,Lahj,2006/0/0,0,0,0
3659,EPIDEMIC,Lahj,2006/0/0,0,0,0
3657,EPIDEMIC,Hajjah,2006/0/0,0,0,0
3655,EPIDEMIC,Lahj,2006/0/0,0,0,0
3654,EPIDEMIC,Lahj,2006/0/0,0,0,0
3653,EPIDEMIC,Lahj,2006/0/0,0,0,0
3607,EPIDEMIC,Al Mahwit,2006/0/0,0,0,0
3606,EPIDEMIC,Al Hudaydah,2006/0/0,0,0,0
3605,EPIDEMIC,Al Hudaydah,2006/0/0,0,0,0
3604,EPIDEMIC,Al Hudaydah,2006/0/0,0,0,0
3603,EPIDEMIC,Al Hudaydah,2005/0/0,0,0,0
3602,EPIDEMIC,Al Hudaydah,2005/0/0,0,0,0
3601,EPIDEMIC,Al Hudaydah,2005/0/0,0,0,0
3600,EPIDEMIC,Al Hudaydah,2005/0/0,0,0,0
3599,EPIDEMIC,Al Hudaydah,2005/0/0,0,0,0
2339,RAINS,Hadramaut,23/05/2010,0,0,0
2338,RAINS,Hadramaut,23/05/2010,0,0,0
2337,LIQUEFACTION,Amanat Al Asimah,31/07/2010,0,0,0
2336,LIQUEFACTION,Lahj,18/08/2010,0,0,0
2335,LIQUEFACTION,Hadramaut,23/03/2010,0,0,0
2334,LIQUEFACTION,Hadramaut,23/10/2010,0,0,0
2333,LIQUEFACTION,Sana'a,14/08/2010,0,0,0
376,LIQUEFACTION,Raymah,23/08/2007,0,0,0
375,LIQUEFACTION,Lahj,02/06/2007,0,0,0
374,LIQUEFACTION,Lahj,02/06/2007,0,0,0
3598,EPIDEMIC,Al Hudaydah,2005/0/0,0,0,0
3597,EPIDEMIC,Lahj,2005/0/0,0,0,0
3596,EPIDEMIC,Ibb,2005/0/0,0,0,0
3595,EPIDEMIC,Hajjah,2005/0/0,0,0,0
3594,EPIDEMIC,Hadramaut,2005/0/0,0,0,0
3593,EPIDEMIC,Shabwah,2005/0/0,0,0,0
3592,EPIDEMIC,Sana'a,2005/0/0,0,0,0
3591,EPIDEMIC,Sa'adah,2005/0/0,0,0,0
3590,EPIDEMIC,Raymah,2005/0/0,0,0,0
3589,EPIDEMIC,Marib,2005/0/0,0,0,0
3500,EPIDEMIC,Hadramaut,2001/0/0,0,0,0
3499,EPIDEMIC,Marib,2001/0/0,0,0,0
3498,EPIDEMIC,Marib,2001/0/0,0,0,0
3497,EPIDEMIC,Marib,2001/0/0,0,0,0
3496,EPIDEMIC,Marib,2001/0/0,0,0,0
3495,EPIDEMIC,Abyan,1998/0/0,0,0,0
3494,EPIDEMIC,Lahj,1998/0/0,0,0,0
3493,EPIDEMIC,Hadramaut,1998/0/0,0,0,0
3492,EPIDEMIC,Ibb,1998/0/0,0,0,0
3491,EPIDEMIC,Dhamar,1998/0/0,0,0,0
3490,EPIDEMIC,Amran,1998/0/0,0,0,0
3489,EPIDEMIC,Shabwah,1998/0/0,0,0,0
3488,EPIDEMIC,Hajjah,1998/0/0,0,0,0
3487,EPIDEMIC,Marib,1998/0/0,0,0,0
3486,EPIDEMIC,Taizz,1998/0/0,0,0,0
3485,EPIDEMIC,Sa'adah,1998/0/0,0,0,0
3484,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3482,EPIDEMIC,Al Jawf,1998/0/0,0,0,0
3481,EPIDEMIC,Al Jawf,1998/0/0,0,0,0
3440,EPIDEMIC,Aden,2009/0/0,0,0,0
3439,EPIDEMIC,Aden,2009/0/0,0,0,0
3438,EPIDEMIC,Aden,2009/0/0,0,0,0
3437,EPIDEMIC,Aden,2009/0/0,0,0,0
3436,EPIDEMIC,Aden,2009/0/0,0,0,0
3435,EPIDEMIC,Aden,2009/0/0,0,0,0
3434,EPIDEMIC,Aden,2009/0/0,0,0,0
3433,EPIDEMIC,Aden,2009/0/0,0,0,0
3432,EPIDEMIC,Aden,2009/0/0,0,0,0
3431,EPIDEMIC,Aden,2009/0/0,0,0,0
3378,EPIDEMIC,Al Mahwit,1995/0/0,0,0,0
3377,EPIDEMIC,Al Mahwit,1995/0/0,0,0,0
3376,EPIDEMIC,Al Mahwit,1995/0/0,0,0,0
3375,EPIDEMIC,Sa'adah,1995/0/0,0,0,0
3374,EPIDEMIC,Sa'adah,1995/0/0,0,0,0
3373,EPIDEMIC,Sa'adah,1995/0/0,0,0,0
3372,EPIDEMIC,Hadramaut,1995/0/0,0,0,0
3371,EPIDEMIC,Hadramaut,1995/0/0,0,0,0
3370,EPIDEMIC,Hadramaut,1995/0/0,0,0,0
3369,EPIDEMIC,Al Bayda,1995/0/0,0,0,0
3368,EPIDEMIC,Al Bayda,1995/0/0,0,0,0
3367,EPIDEMIC,Al Bayda,1995/0/0,0,0,0
3366,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3365,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3364,EPIDEMIC,Hajjah,1995/0/0,0,0,0
3363,EPIDEMIC,Shabwah,1995/0/0,0,0,0
3362,EPIDEMIC,Shabwah,1995/0/0,0,0,0
3361,EPIDEMIC,Shabwah,1995/0/0,0,0,0
3360,EPIDEMIC,Al Jawf,1995/0/0,0,0,0
3359,EPIDEMIC,Al Jawf,1995/0/0,0,0,0
3187,EPIDEMIC,Lahj,1998/0/0,0,0,0
3186,EPIDEMIC,Al Hudaydah,1998/0/0,0,0,0
3185,EPIDEMIC,Taizz,1998/0/0,0,0,0
3184,EPIDEMIC,Aden,1998/0/0,0,0,0
3183,EPIDEMIC,Sana'a,1998/0/0,0,0,0
3182,EPIDEMIC,Amanat Al Asimah,1998/0/0,0,0,0
3181,EPIDEMIC,Aden,1998/12/0,0,0,0
3180,EPIDEMIC,Aden,1998/11/0,0,0,0
373,LIQUEFACTION,Lahj,02/06/2007,0,0,0
